线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
太原地铁1号线,太原站西广场站,,Y064,Y064-19,8.6,,14.8018088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-20,8.6,,14.8104088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-21,8.4,,14.8190088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-22,8,,14.8274088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-23,8,,14.8354088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-24,8,,14.8434088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-25,8,,14.8514088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-26,8,,14.8594088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-27,8,,14.8674088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-28,7.2,,14.8754088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-29,6,,14.8826088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-01,1,锚段关节,14.8886088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-30,1,锚段关节,14.8896088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-02,1,锚段关节,14.8906088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y064,Y064-31,5,锚段关节,14.8916088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-03,7,,14.8966088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-04,7.2,,14.9036088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-05,7.9606,,14.9108088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-06,7.3394,,14.9187694,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-07,7.4,,14.9261088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-08,8,,14.9335088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-09,8.2,,14.9415088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-10,8.4,,14.9497088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-11,8.2,,14.9581088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-12,8.5,,14.9663088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-13,8.2,,14.9748088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-14,8.4,,14.9830088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-15,8.4,,14.9914088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-16,8.4,,14.9998088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-17,8,,15.0082088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-18,8,,15.0162088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-19,8.2,,15.0242088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-20,8.4,,15.0324088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-21,8.5,,15.0408088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-22,8.2,,15.0493088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-23,8.3,,15.0575088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-24,8.2,,15.0658088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-25,8,,15.0740088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-26,8,,15.0820088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-27,7,,15.0900088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站,,Y065,Y065-28,7.2,,15.0970088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y065,Y065-29,6,,15.1042088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-01,1,锚段关节,15.1102088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y065,Y065-30,1,锚段关节,15.1112088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-02,1,锚段关节,15.1122088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y065,Y065-31,5,锚段关节,15.1132088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-03,7.2,,15.1182088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-04,7.2,,15.1254088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-05,7.2,,15.1326088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-06,6,,15.1398088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-07,7.2,,15.1458088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-08,7.2,,15.1530088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-09,7.2,,15.1602088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-10,7.2,,15.1674088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-11,7.2,,15.1746088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-12,7.2,,15.1818088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-13,7.2,,15.1890088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-14,6,,15.1962088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-15,7.2,,15.2022088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-16,7.2,,15.2094088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-17,7.2,,15.2166088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-18,7.2,,15.2238088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-19,7.2,,15.2310088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-20,6,,15.2382088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-21,7.2,,15.2442088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-22,7.2,,15.2514088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-23,7.2,,15.2586088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-24,6,,15.2658088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-01,1,锚段关节,15.2718088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-25,1,锚段关节,15.2728088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-02,1,锚段关节,15.2738088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y066,Y066-26,5,锚段关节,15.2748088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-03,7.2,,15.2798088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-04,7.2,,15.2870088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-05,7.2,,15.2942088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-06,6,,15.3014088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-07,7.2,,15.3074088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-08,7.2,,15.3146088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-09,7.2,,15.3218088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-10,7.2,,15.3290088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-11,7.2,,15.3362088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-12,7.2,,15.3434088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-13,7.2,,15.3506088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-14,6,,15.3578088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-15,7.2,,15.3638088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-16,7.2,,15.3710088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-17,7.2,,15.3782088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-18,7.2,,15.3854088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-19,7.2,,15.3926088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-20,6,,15.3998088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-21,7.2,,15.4058088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-22,7.2,,15.4130088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-23,7.2,,15.4202088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-24,6,,15.4274088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-01,1,锚段关节,15.4334088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-25,1,锚段关节,15.4344088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-02,1,锚段关节,15.4354088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y067,Y067-26,5,锚段关节,15.4364088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-03,7.2,,15.4414088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-04,7.2,,15.4486088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-05,7.2,,15.4558088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-06,6,,15.4630088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-07,7.2,,15.4690088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-08,7.2,,15.4762088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-09,7.2,,15.4834088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-10,7.2,,15.4906088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-11,7.2,,15.4978088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-12,7.2,,15.5050088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-13,7.2,,15.5122088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-14,6,,15.5194088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-15,7.2,,15.5254088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-16,7.2,,15.5326088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-17,7.2,,15.5398088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-18,7.2,,15.5470088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-19,7.2,,15.5542088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-20,6,,15.5614088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-21,7.2,,15.5674088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站西广场站至太原站东广场站,,Y068,Y068-22,7.2,,15.5746088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y068,Y068-23,7.2,,15.5818088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y068,Y068-24,6,,15.5890088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-01,1,锚段关节,15.5950088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y068,Y068-25,1,锚段关节,15.5960088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-02,1,锚段关节,15.5970088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y068,Y068-26,5,锚段关节,15.5980088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-03,7.2,,15.6030088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-04,7.2,,15.6102088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-05,7.2,,15.6174088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-06,7.2,,15.6246088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-07,6,,15.6318088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-08,7.2,,15.6378088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-09,7.2,,15.6450088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-10,7.2,,15.6522088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-11,6,,15.6594088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-12,7.2,,15.6654088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-13,7.2,,15.6726088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-14,7.2,,15.6798088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-15,7.2,,15.6870088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-16,7.2,,15.6942088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-17,6,,15.7014088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-18,7.2,,15.7074088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-19,7.2,,15.7146088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-20,7.2,,15.7218088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-21,6,,15.7290088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-22,7.2,,15.7350088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-23,7.2,,15.7422088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-24,7.2,,15.7494088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站,,Y069,Y069-25,7.2,,15.7566088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-26,6,,15.7638088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-27,7.2,,15.7698088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-28,7.2,,15.7770088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-29,7.2,,15.7842088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-30,7.2,,15.7914088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-31,6,,15.7986088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-01,1,锚段关节,15.8046088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-32,1,锚段关节,15.8056088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-02,1,锚段关节,15.8066088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y069,Y069-33,5,锚段关节,15.8076088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-03,7.2,,15.8126088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-04,7.2,,15.8198088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-05,7.2,,15.8270088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-06,7.2,,15.8342088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-07,6,,15.8414088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-08,7.2,,15.8474088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-09,7.2,,15.8546088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-10,7.2,,15.8618088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-11,6,,15.8690088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-12,7.2,,15.8750088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-13,7.2,,15.8822088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-14,7.2,,15.8894088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-15,7.2,,15.8966088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-16,7.2,,15.9038088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-17,6,,15.9110088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-18,7.2,,15.9170088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-19,7.2,,15.9242088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-20,7.2,,15.9314088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-21,6,,15.9386088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-22,7.2,,15.9446088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-23,7.2,,15.9518088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-24,7.2,,15.9590088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-25,7.2,,15.9662088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-26,6,,15.9734088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-27,7.2,,15.9794088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-28,7.2,,15.9866088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-29,7.2,,15.9938088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-30,7.2,,16.0010088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-31,6,,16.0082088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-01,1,锚段关节,16.0142088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-32,1,锚段关节,16.0152088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-02,1,锚段关节,16.0162088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y070,Y070-33,5,锚段关节,16.0172088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-03,7.2,,16.0222088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-04,7.2,,16.0294088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-05,7.2,,16.0366088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-06,7.2,,16.0438088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-07,6,,16.0510088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-08,7.2,,16.0570088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-09,7.2,,16.0642088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-10,7.2,,16.0714088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-11,6,,16.0786088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-12,7.2,,16.0846088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-13,7.2,,16.0918088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-14,7.2,,16.0990088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-15,7.2,,16.1062088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-16,7.2,,16.1134088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-17,6,,16.1206088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-18,7.2,,16.1266088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-19,7.2,,16.1338088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-20,7.2,,16.1410088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-21,6,,16.1482088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-22,7.2,,16.1542088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-23,7.2,,16.1614088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-24,7.2,,16.1686088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-25,7.2,,16.1758088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-26,6,,16.1830088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-27,7.2,,16.1890088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-28,7.2,,16.1962088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-29,7.2,,16.2034088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-30,7.2,,16.2106088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-31,6,,16.2178088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y072,Y072-01,1,锚段关节,16.2238088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-32,1,锚段关节,16.2248088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y072,Y072-02,1,锚段关节,16.2258088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y071,Y071-33,5,锚段关节,16.2268088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y072,Y072-03,7.2,,16.2318088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y072,Y072-04,7.2,,16.2390088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y072,Y072-05,7.2,,16.2462088,300,4040,上行,刚性,,,,
太原地铁1号线,太原站东广场站至郝家沟站,,Y072,Y072-06,7.2,,16.2534088,300,4040,上行,刚性,,,,
太原地铁1号线,郝家沟站,,Y072,Y072-07,8,,16.2606088,300,4040,上行,刚性,,,,
太原地铁1号线,郝家沟站,,Y072,Y072-08,8,,16.2686088,300,4040,上行,刚性,,,,
太原地铁1号线,郝家沟站,,Y072,Y072-09,8,,16.2766088,300,4040,上行,刚性,,,,
太原地铁1号线,郝家沟站,,Y072,Y072-10,8.6,,16.2846088,300,4040,上行,刚性,,,,
