线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-16,6,,16.7546298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-17,7.2,,16.7606298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-18,7.2,,16.7678298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-19,7.2,,16.7750298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-20,7.2,,16.7822298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-21,7.2,,16.7894298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-22,7.2,,16.7966298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-23,7.2,,16.8038298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-24,6,,16.8110298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-25,7.2,,16.8170298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-26,7.2,,16.8242298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-27,7.2,,16.8314298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-28,7.2,,16.8386298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-29,6,,16.8458298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-01,1,锚段关节,16.8518298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-30,1,锚段关节,16.8528298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-02,1,锚段关节,16.8538298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z072,Z072-31,5,锚段关节,16.8548298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-03,7.2,,16.8598298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-04,7.2,,16.8670298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-05,7.2,,16.8742298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-06,7.2,,16.8814298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-07,6,,16.8886298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-08,7.2,,16.8946298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-09,7.2,,16.9018298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-10,7.2,,16.9090298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-11,7.2,,16.9162298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-12,7.2,,16.9234298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-13,7.2,,16.9306298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-14,7.2,,16.9378298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-15,7.2,,16.9450298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-16,6,,16.9522298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-17,7.2,,16.9582298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-18,7.2,,16.9654298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-19,7.2,,16.9726298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-20,7.2,,16.9798298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-21,7.2,,16.9870298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-22,7.2,,16.9942298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-23,7.2,,17.0014298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-24,6,,17.0086298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-25,7.2,,17.0146298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-26,7.2,,17.0218298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-27,7.2,,17.0290298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-28,7.2,,17.0362298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-29,6,,17.0434298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-01,1,锚段关节,17.0494298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-30,1,锚段关节,17.0504298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-02,1,锚段关节,17.0514298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z073,Z073-31,5,锚段关节,17.0524298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-03,7.2,,17.0574298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-04,7.2,,17.0646298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-05,7.2,,17.0718298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-06,7.2,,17.0790298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-07,6,,17.0862298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-08,7.2,,17.0922298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-09,7.2,,17.0994298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-10,7.2,,17.1066298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-11,7.2,,17.1138298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-12,7.2,,17.1210298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-13,7.2,,17.1282298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-14,7.2,,17.1354298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-15,7.2,,17.1426298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-16,6,,17.1498298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-17,7.2,,17.1558298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-18,7.2,,17.1630298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-19,7.2,,17.1702298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-20,7.2,,17.1774298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-21,7.2,,17.1846298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-22,7.2,,17.1918298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-23,8.4,,17.1990298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-24,8.4,,17.2074298,300,4040,下行,刚性,,,,
太原地铁1号线,郝家沟站至朝阳街站,,Z074,Z074-25,8.4,,17.2158298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z074,Z074-26,8.4,,17.2242298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z074,Z074-27,8,,17.2326298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z074,Z074-28,6.4,,17.2406298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-01,1,锚段关节,17.2470298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z074,Z074-29,1,锚段关节,17.2480298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-02,1,锚段关节,17.2490298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z074,Z074-30,5,锚段关节,17.2500298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-03,7,,17.2550298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-04,7.8,,17.2620298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-05,8.4,,17.2698298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-06,8,,17.2782298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-07,8,,17.2862298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-08,7.8,,17.2942298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-09,8.2,,17.3020298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-10,8.3,,17.3102298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-11,8.4,,17.3185298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-12,8.2,,17.3269298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-13,8.4,,17.3351298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-14,8.2,,17.3435298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-15,8.7,,17.3517298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-16,7.2,,17.3604298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-17,6,,17.3676298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z076,Z076-01,1,锚段关节,17.3736298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-18,1,锚段关节,17.3746298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z076,Z076-02,1,锚段关节,17.3756298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z075,Z075-19,5,锚段关节,17.3766298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z076,Z076-03,7.5,,17.3816298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z076,Z076-04,8.5,,17.3891298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站,,Z076,Z076-05,6.8,,17.3976298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-06,6,,17.4044298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-07,6,,17.4104298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-08,7.2,,17.4164298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-09,7.2,,17.4236298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-10,7.2,,17.4308298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-11,7.2,,17.4380298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-12,7.2,,17.4452298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-13,7.2,,17.4524298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-14,7.2,,17.4596298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-15,7.2,,17.4668298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-16,6,,17.4740298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-17,7.2,,17.4800298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-18,7.2,,17.4872298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-19,7.2,,17.4944298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-20,7.2,,17.5016298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-21,7.2,,17.5088298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-22,7.2,,17.5160298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-23,7.2,,17.5232298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-24,6,,17.5304298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-25,7.2,,17.5364298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-26,7.2,,17.5436298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-27,7.2,,17.5508298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-28,7.2,,17.5580298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-29,6,,17.5652298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-01,1,锚段关节,17.5712298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-30,1,锚段关节,17.5722298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-02,1,锚段关节,17.5732298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z076,Z076-31,5,锚段关节,17.5742298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-03,7.2,,17.5792298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-04,7.2,,17.5864298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-05,7.2,,17.5936298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-06,7.2,,17.6008298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-07,7.2,,17.6080298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-08,7.2,,17.6152298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-09,7.2,,17.6224298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-10,6,,17.6296298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-11,7.2,,17.6356298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-12,7.2,,17.6428298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-13,7.2,,17.6500298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-14,7.2,,17.6572298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-15,7.2,,17.6644298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-16,7.2,,17.6716298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-17,7.2,,17.6788298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-18,7.2,,17.6860298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-19,6,,17.6932298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-20,7.2,,17.6992298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-21,7.2,,17.7064298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-22,7.2,,17.7136298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-23,7.2,,17.7208298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-24,7.2,,17.7280298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-25,7.2,,17.7352298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-26,7.2,,17.7424298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-27,6,,17.7496298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-28,7.2,,17.7556298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-29,7.2,,17.7628298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-30,7.2,,17.7700298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-31,7.2,,17.7772298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-32,7.2,,17.7844298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-33,7.2,,17.7916298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-34,6,,17.7988298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-01,1,锚段关节,17.8048298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-35,1,锚段关节,17.8058298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-02,1,锚段关节,17.8068298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z077,Z077-36,5,锚段关节,17.8078298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-03,7.2,,17.8128298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-04,7.2,,17.8200298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-05,7.2,,17.8272298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-06,7.2,,17.8344298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-07,7.2,,17.8416298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-08,7.2,,17.8488298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-09,7.2,,17.8560298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-10,6,,17.8632298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-11,7.2,,17.8692298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-12,7.2,,17.8764298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-13,7.2,,17.8836298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-14,7.2,,17.8908298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-15,7.2,,17.8980298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-16,7.2,,17.9052298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-17,7.2,,17.9124298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-18,7.2,,17.9196298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-19,6,,17.9268298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-20,7.2,,17.9328298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-21,7.2,,17.9400298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-22,7.2,,17.9472298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-23,7.2,,17.9544298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-24,7.2,,17.9616298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-25,7.2,,17.9688298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-26,7.2,,17.9760298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-27,6,,17.9832298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-28,7.2,,17.9892298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-29,7.2,,17.9964298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-30,7.2,,18.0036298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-31,7.2,,18.0108298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-32,7.2,,18.0180298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-33,7.2,,18.0252298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-34,6,,18.0324298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-01,1,锚段关节,18.0384298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-35,1,锚段关节,18.0394298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-02,1,锚段关节,18.0404298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z078,Z078-36,5,锚段关节,18.0414298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-03,7.2,,18.0464298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-04,7.2,,18.0536298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-05,7.2,,18.0608298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-06,7.2,,18.0680298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-07,7.2,,18.0752298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-08,7.2,,18.0824298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-09,7.2,,18.0896298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-10,6,,18.0968298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-11,7.2,,18.1028298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-12,7.2,,18.1100298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-13,7.2,,18.1172298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-14,7.2,,18.1244298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-15,7.2,,18.1316298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-16,7.2,,18.1388298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-17,7.2,,18.1460298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-18,7.2,,18.1532298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-19,6,,18.1604298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-20,7.2,,18.1664298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-21,7.2,,18.1736298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-22,7.2,,18.1808298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-23,7.2,,18.1880298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-24,7.2,,18.1952298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-25,7.2,,18.2024298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-26,7.2,,18.2096298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-27,6,,18.2168298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-28,7.2,,18.2228298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-29,7.2,,18.2300298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-30,7.2,,18.2372298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-31,7.2,,18.2444298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-32,7.2,,18.2516298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-33,7.2,,18.2588298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-34,6,,18.2660298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z080,Z080-01,1,锚段关节,18.2720298,300,4040,下行,刚性,,,,
太原地铁1号线,朝阳街站至双塔站,,Z079,Z079-35,1,锚段关节,18.2730298,300,4040,下行,刚性,,,,
