线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
杭州机场线,文三路至沈塘桥,,M216,M216-28,6,,22.475865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M216,M216-29,7,,22.481865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M216,M216-30,8,,22.488865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M216,M216-31,8,,22.496865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M216,M216-32,4.7,,22.504865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-01,1,锚段关节,22.509565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M216,M216-33,1,锚段关节,22.510565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-02,1,锚段关节,22.511565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M216,M216-34,4.7,锚段关节,22.512565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-03,6,,22.517265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-04,6,,22.523265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-05,8,,22.529265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-06,8,,22.537265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-07,7,,22.545265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-08,6,,22.552265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-09,6,,22.558265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-10,6,,22.564265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-11,7,,22.570265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-12,8,,22.577265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-13,8,,22.585265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-14,7,,22.593265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-15,6,,22.600265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-16,6,,22.606265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-17,6,,22.612265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-18,7,,22.618265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-19,8,,22.625265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-20,7,,22.633265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-21,6,,22.640265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-22,6,,22.646265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-23,6,,22.652265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-24,7,,22.658265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-25,8,,22.665265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-26,8,,22.673265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-27,7,,22.681265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-28,6,,22.688265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-29,6,,22.694265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-30,6,,22.700265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-31,7,,22.706265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-32,8,,22.713265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-33,8,,22.721265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-34,6,,22.729265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-35,6,,22.735265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-36,4.7,,22.741265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-01,1,锚段关节,22.745965,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-37,1,锚段关节,22.746965,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-02,1,锚段关节,22.747965,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M218,M218-38,4.7,锚段关节,22.748965,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-03,8,,22.753665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-04,8,,22.761665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-05,7,,22.769665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-06,6,,22.776665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-07,6,,22.782665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-08,6,,22.788665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-09,7,,22.794665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-10,8,,22.801665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-11,8,,22.809665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-12,7,,22.817665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-13,6,,22.824665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-14,6,,22.830665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-15,6,,22.836665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-16,7,,22.842665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-17,8,,22.849665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-18,7,,22.857665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-19,6,,22.864665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-20,6,,22.870665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-21,6,,22.876665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-22,7,,22.882665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-23,8,,22.889665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-24,8,,22.897665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-25,7,,22.905665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-26,6,,22.912665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-27,6,,22.918665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-28,6,,22.924665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-29,7,,22.930665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-30,8,,22.937665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-31,8,,22.945665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-32,4.7,,22.953665,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-01,1,锚段关节,22.958365,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-33,1,锚段关节,22.959365,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-02,1,锚段关节,22.960365,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M220,M220-34,4.7,锚段关节,22.961365,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-03,8,,22.966065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-04,8,,22.974065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-05,7,,22.982065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-06,6,,22.989065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-07,6,,22.995065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-08,6,,23.001065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-09,7,,23.007065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-10,8,,23.014065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-11,8,,23.022065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-12,7,,23.030065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-13,6,,23.037065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-14,6,,23.043065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-15,6,,23.049065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-16,7,,23.055065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-17,8,,23.062065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-18,7,,23.070065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-19,6,,23.077065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-20,6,,23.083065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-21,6,,23.089065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-22,7,,23.095065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-23,8,,23.102065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-24,8,,23.110065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-25,7,,23.118065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-26,6,,23.125065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-27,6,,23.131065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-28,6,,23.137065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-29,7,,23.143065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-30,8,,23.150065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-31,8,,23.158065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-32,4.7,,23.166065,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-01,1,锚段关节,23.170765,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-33,1,锚段关节,23.171765,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-02,1,锚段关节,23.172765,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M222,M222-34,4.7,锚段关节,23.173765,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-03,8,,23.178465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-04,8,,23.186465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-05,7,,23.194465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-06,6,,23.201465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-07,6,,23.207465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-08,6,,23.213465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-09,7,,23.219465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-10,8,,23.226465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-11,8,,23.234465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-12,7,,23.242465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-13,6,,23.249465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-14,6,,23.255465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-15,6,,23.261465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-16,7,,23.267465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-17,8,,23.274465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-18,7,,23.282465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-19,6,,23.289465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-20,6,,23.295465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-21,6,,23.301465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-22,7,,23.307465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-23,8,,23.314465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-24,8,,23.322465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-25,7,,23.330465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-26,6,,23.337465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-27,6,,23.343465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-28,6,,23.349465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-29,7,,23.355465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-30,8,,23.362465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-31,8,,23.370465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-32,4.7,,23.378465,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-01,1,锚段关节,23.383165,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-33,1,锚段关节,23.384165,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-02,1,锚段关节,23.385165,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M224,M224-34,4.7,锚段关节,23.386165,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-03,6,,23.390865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-04,6,,23.396865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-05,8,,23.402865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-06,8,,23.410865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-07,7,,23.418865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-08,6,,23.425865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-09,6,,23.431865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-10,6,,23.437865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-11,7,,23.443865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-12,8,,23.450865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-13,8,,23.458865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-14,7,,23.466865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-15,6,,23.473865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-16,6,,23.479865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-17,6,,23.485865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-18,7,,23.491865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-19,8,,23.498865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-20,7,,23.506865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-21,6,,23.513865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-22,6,,23.519865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-23,6,,23.525865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-24,7,,23.531865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-25,8,,23.538865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-26,8,,23.546865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-27,7,,23.554865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-28,6,,23.561865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-29,6,,23.567865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-30,6,,23.573865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-31,7,,23.579865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-32,8,,23.586865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-33,8,,23.594865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-34,6,,23.602865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-35,6,,23.608865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-36,4.7,,23.614865,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-01,1,锚段关节,23.619565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-37,1,锚段关节,23.620565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-02,1,锚段关节,23.621565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M226,M226-38,4.7,锚段关节,23.622565,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-03,8,,23.627265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-04,8,,23.635265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-05,7,,23.643265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-06,6,,23.650265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-07,6,,23.656265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-08,6,,23.662265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-09,7,,23.668265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-10,8,,23.675265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-11,8,,23.683265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-12,7,,23.691265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-13,6,,23.698265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-14,6,,23.704265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-15,6,,23.710265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-16,7,,23.716265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-17,8,,23.723265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-18,7,,23.731265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-19,6,,23.738265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-20,6,,23.744265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-21,6,,23.750265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-22,7,,23.756265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-23,8,,23.763265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-24,8,,23.771265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-25,7,,23.779265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-26,6,,23.786265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-27,6,,23.792265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-28,6,,23.798265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-29,7,,23.804265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-30,8,,23.811265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-31,8,,23.819265,200,4400,上行,刚性,,,,
杭州机场线,文三路至沈塘桥,,M228,M228-32,4.7,,23.827265,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-01,1,锚段关节,23.831965,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M228,M228-33,1,锚段关节,23.832965,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-02,1,锚段关节,23.833965,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M228,M228-34,4.1,锚段关节,23.834965,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-03,7,,23.839065,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-04,8,,23.846065,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-05,7,,23.854065,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-06,6.5,,23.861065,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-07,6,,23.867565,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-08,7.1,,23.873565,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-09,6.5,,23.880665,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-10,6.5,,23.887165,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-11,7.401,,23.893665,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-12,7,,23.901066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-13,8,,23.908066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-14,8,,23.916066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-15,6,,23.924066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-16,7,,23.930066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-17,7,,23.937066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-18,8,,23.944066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-19,8,,23.952066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-20,7,,23.960066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-21,4.7,,23.967066,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M232,M232-01,1,锚段关节,23.971766,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M230,M230-22,1,锚段关节,23.972766,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥,,M232,M232-02,1,锚段关节,23.973766,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M230,M230-23,4.7,锚段关节,23.974766,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M232,M232-03,6,,23.979466,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M232,M232-04,6,,23.985466,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M232,M232-05,8,,23.991466,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M232,M232-06,4.7,,23.999466,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-01,1,锚段关节,24.004166,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M232,M232-07,1,锚段关节,24.005166,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-02,1,锚段关节,24.006166,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M232,M232-08,4.7,锚段关节,24.007166,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-03,8,,24.011866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-04,8,,24.019866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-05,7,,24.027866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-06,6,,24.034866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-07,6,,24.040866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-08,6,,24.046866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-09,7,,24.052866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-10,8,,24.059866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-11,8,,24.067866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-12,7,,24.075866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-13,6,,24.082866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-14,6,,24.088866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-15,6,,24.094866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-16,7,,24.100866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-17,8,,24.107866,200,4400,上行,刚性,,,,
杭州机场线,沈塘桥至西湖文化广场,,M234,M234-18,7,,24.115866,200,4400,上行,刚性,,,,
