线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
深圳地铁16号线,龙东站,,S065,S065-29,7.5,,24.0359,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S065,S065-30,6,,24.0434,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S065,S065-31,3,,24.0494,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-01,1.5,锚段关节,24.0524,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S065,S065-32,1.5,锚段关节,24.0539,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-02,1.5,锚段关节,24.0554,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S065,S065-33,3,锚段关节,24.0569,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-03,6,,24.0599,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-04,6,,24.0659,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-05,7.5,,24.0719,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-06,7.5,,24.0794,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-07,6,,24.0869,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-08,7.5,,24.0929,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-09,7.5,,24.1004,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-10,7.5,,24.1079,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-11,6,,24.1154,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-12,6,,24.1214,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-13,6,,24.1274,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-14,6,,24.1334,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-15,8,,24.1394,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-16,7.5,,24.1474,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-17,8,,24.1549,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-18,7,,24.1629,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-19,7,,24.1699,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-20,7,,24.1769,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-21,7,,24.1839,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-22,7.5,,24.1909,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-23,6,,24.1984,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-24,7.5,,24.2044,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-25,6,,24.2119,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-26,7.5,,24.2179,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-27,7.5,,24.2254,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-28,6,,24.2329,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-29,3,,24.2389,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-01,1.5,锚段关节,24.2419,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-30,1.5,锚段关节,24.2434,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-02,1.5,锚段关节,24.2449,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S066,S066-31,3,锚段关节,24.2464,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-03,6,,24.2494,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-04,7,,24.2554,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-05,6.5,,24.2624,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-06,7.5,,24.2689,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-07,6,,24.2764,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-08,7.5,,24.2824,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-09,7.5,,24.2899,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-10,7.5,,24.2974,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-11,7.5,,24.3049,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-12,7.5,,24.3124,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-13,7.5,,24.3199,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-14,7.5,,24.3274,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-15,6,,24.3349,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-16,7.5,,24.3409,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-17,6,,24.3484,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-18,7.5,,24.3544,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-19,7.5,,24.3619,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-20,7.5,,24.3694,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-21,7.8,,24.3769,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-22,8,,24.3847,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-23,8,,24.3927,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-24,8,,24.4007,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-25,8,,24.4087,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-26,8,,24.4167,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-27,8,,24.4247,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-28,8,,24.4327,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-29,7.7,,24.4407,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东站,,S067,S067-30,6,,24.4484,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S067,S067-31,6,,24.4544,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S067,S067-32,6,,24.4604,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S067,S067-33,3,,24.4664,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-01,1.5,锚段关节,24.4694,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S067,S067-34,1.5,锚段关节,24.4709,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-02,1.5,锚段关节,24.4724,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S067,S067-35,3,锚段关节,24.4739,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-03,6,,24.4769,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-04,6,,24.4829,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-05,6,,24.4889,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-06,6,,24.4949,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-07,7.5,,24.5009,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-08,7.5,,24.5084,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-09,6,,24.5159,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-10,7.5,,24.5219,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-11,7.5,,24.5294,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-12,7.5,,24.5369,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-13,7.5,,24.5444,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-14,7.5,,24.5519,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-15,7.5,,24.5594,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-16,7.5,,24.5669,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-17,6,,24.5744,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-18,7.5,,24.5804,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-19,6,,24.5879,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-20,7.5,,24.5939,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-21,7.5,,24.6014,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-22,7.5,,24.6089,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-23,7.5,,24.6164,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-24,7.5,,24.6239,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-25,7.5,,24.6314,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-26,7.5,,24.6389,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-27,6,,24.6464,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-28,7.5,,24.6524,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-29,6,,24.6599,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-30,7.5,,24.6659,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-31,7.5,,24.6734,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-32,6,,24.6809,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-33,3,,24.6869,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-01,1.5,锚段关节,24.6899,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-34,1.5,锚段关节,24.6914,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-02,1.5,锚段关节,24.6929,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S068,S068-35,3,锚段关节,24.6944,300,4040,上行,刚性,,,2024051716758A0110300061,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-03,6,,24.6974,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-04,6,,24.7034,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-05,6,,24.7094,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-06,6,,24.7154,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-07,6,,24.7214,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-08,6,,24.7274,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-09,7.5,,24.7334,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-10,7.5,,24.7409,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-11,6,,24.7484,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-12,7.5,,24.7544,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-13,7.5,,24.7619,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-14,7.5,,24.7694,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-15,7.5,,24.7769,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-16,7.5,,24.7844,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-17,7.5,,24.7919,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-18,7.5,,24.7994,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-19,6,,24.8069,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-20,7.5,,24.8129,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-21,6,,24.8204,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-22,7.5,,24.8264,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-23,7.5,,24.8339,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-24,7.5,,24.8414,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-25,7.5,,24.8489,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-26,7.5,,24.8564,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-27,7.5,,24.8639,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-28,7.5,,24.8714,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-29,6,,24.8789,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-30,7.5,,24.8849,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-31,6,,24.8924,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-32,7.5,,24.8984,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-33,7.5,,24.9059,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-34,6,,24.9134,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-35,3,,24.9194,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-01,1.5,锚段关节,24.9224,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-36,1.5,锚段关节,24.9239,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-02,1.5,锚段关节,24.9254,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S069,S069-37,3,锚段关节,24.9269,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-03,6,,24.9299,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-04,6,,24.9359,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-05,6,,24.9419,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-06,6,,24.9479,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-07,6,,24.9539,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-08,6,,24.9599,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-09,7.5,,24.9659,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-10,7.5,,24.9734,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-11,6,,24.9809,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-12,7.5,,24.9869,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-13,7.5,,24.9944,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-14,7.5,,25.0019,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-15,7.5,,25.0094,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-16,7.5,,25.0169,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-17,7.5,,25.0244,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-18,7.5,,25.0319,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-19,6,,25.0394,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-20,7.5,,25.0454,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-21,6,,25.0529,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-22,7.5,,25.0589,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-23,7.5,,25.0664,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-24,7.5,,25.0739,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-25,7.5,,25.0814,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-26,7.5,,25.0889,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-27,7.5,,25.0964,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-28,7.5,,25.1039,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-29,6,,25.1114,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-30,7.5,,25.1174,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-31,6,,25.1249,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-32,7.5,,25.1309,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-33,7.5,,25.1384,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-34,6,,25.1459,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-35,3,,25.1519,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-01,1.5,锚段关节,25.1549,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-36,1.5,锚段关节,25.1564,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-02,1.5,锚段关节,25.1579,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S070,S070-37,3,锚段关节,25.1594,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-03,6,,25.1624,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-04,6,,25.1684,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-05,6,,25.1744,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-06,6,,25.1804,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-07,6,,25.1864,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-08,6,,25.1924,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-09,7.5,,25.1984,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-10,7.5,,25.2059,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-11,6,,25.2134,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-12,7.5,,25.2194,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-13,7.5,,25.2269,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-14,7.5,,25.2344,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-15,7.5,,25.2419,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-16,7.5,,25.2494,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-17,7.5,,25.2569,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-18,7.5,,25.2644,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-19,6,,25.2719,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-20,7.5,,25.2779,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-21,6,,25.2854,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-22,7.5,,25.2914,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-23,7.5,,25.2989,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-24,7.5,,25.3064,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-25,7.5,,25.3139,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-26,7.5,,25.3214,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-27,7.5,,25.3289,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-28,7.5,,25.3364,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-29,6,,25.3439,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-30,7.5,,25.3499,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-31,6,,25.3574,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-32,7.5,,25.3634,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-33,7.5,,25.3709,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-34,6,,25.3784,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-35,3,,25.3844,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-01,1.5,锚段关节,25.3874,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-36,1.5,锚段关节,25.3889,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-02,1.5,锚段关节,25.3904,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S071,S071-37,3,锚段关节,25.3919,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-03,6,,25.3949,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-04,6,,25.4009,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-05,6,,25.4069,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-06,6,,25.4129,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-07,6,,25.4189,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-08,6,,25.4249,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-09,7.5,,25.4309,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-10,7.5,,25.4384,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-11,6,,25.4459,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-12,7.5,,25.4519,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-13,7.5,,25.4594,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-14,7.5,,25.4669,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-15,7.5,,25.4744,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-16,7.5,,25.4819,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-17,7.5,,25.4894,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-18,7.5,,25.4969,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-19,6,,25.5044,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-20,7.5,,25.5104,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-21,6,,25.5179,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-22,7.5,,25.5239,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-23,7.5,,25.5314,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-24,7.5,,25.5389,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-25,7.5,,25.5464,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-26,7.5,,25.5539,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-27,7.5,,25.5614,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-28,7.5,,25.5689,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-29,6,,25.5764,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-30,7.5,,25.5824,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-31,6,,25.5899,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-32,7.5,,25.5959,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-33,7.5,,25.6034,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-34,6,,25.6109,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S072,S072-35,3,,25.6169,300,4040,上行,刚性,,,,
深圳地铁16号线,龙东_宝龙同乐,,S073,S073-01,1.5,锚段关节,25.6199,300,4040,上行,刚性,,,,
